MonsoonOP	WarehouseLocator	Quantity	SKU
d	W  -B-F -005-001-1555	1	mon0000561063
d	W  -B-F -005-001-1567	1	mon0000910332
d	W  -B-F -005-001-1572	1	mon0001160728
d	W  -B-F -005-001-1576	1	mon0001160730
d	W  -B-F -005-001-1580	1	mon0000401227
d	W  -B-F -005-001-1581	1	mon0001160733
d	W  -B-F -005-001-1583	1	mon0000474021
d	W  -B-F -005-001-1587	1	mon0000425985
d	W  -B-F -005-001-1588	1	mon0000313447
d	W  -B-F -005-001-1589	1	mon0001127473
d	W  -B-F -005-001-1600	1	mon0001160738
d	W  -B-F -005-001-1607	1	mon0000322569
d	W  -B-F -005-001-1621	1	mon0000498614
d	W  -B-F -005-001-1625	1	mon0000597442
d	W  -B-F -005-001-1634	1	mon0001160787
d	W  -B-F -005-001-1642	1	mon0001160791
d	W  -B-F -005-001-1648	1	mon0001160796
d	W  -B-F -005-001-1658	1	mon0001196352
d	W  -B-F -005-001-1662	1	mon0001196355
d	W  -B-F -005-001-1664	1	mon0000304471
d	W  -B-F -005-001-1675	1	mon0001103877
d	W  -B-F -005-001-1683	1	mon0000834221
d	W  -B-F -005-001-1688	1	mon0000825095
d	W  -B-F -005-001-1691	1	mon0000504145
d	W  -B-F -005-001-1701	1	mon0000344283
d	W  -B-F -005-001-1702	1	mon0000578724
d	W  -B-F -005-001-1704	1	mon0001196366
d	W  -B-F -005-001-1711	1	mon0000368393
d	W  -B-F -005-001-1717	1	mon0000723981
d	W  -B-F -005-001-1722	1	mon0001005358
d	W  -B-F -005-001-1724	1	mon0000849990
d	W  -B-F -005-001-1729	1	mon0000374603
d	W  -B-F -005-001-1734	1	mon0001077238
d	W  -B-F -005-001-1749	1	mon0001211838
d	W  -B-F -005-001-1751	1	mon0000402862
d	W  -B-F -005-001-1769	1	mon0000393740
d	W  -B-F -005-001-1773	1	mon0001211853
d	W  -B-F -005-001-1786	1	mon0001211861
d	W  -B-F -005-001-1790	1	mon0000416121
d	W  -B-F -005-001-1797	1	mon0001211865
d	W  -B-F -005-001-1800	1	mon0001211866
d	W  -B-F -006-001-707	1	mon0000823512
d	W  -B-F -006-001-1207	1	mon0001060967
d	W  -B-F -006-001-1221	1	mon0000349042
d	W  -B-F -006-001-1231	1	mon0000379168
d	W  -B-F -006-001-1253	1	mon0001135698
d	W  -B-F -006-001-1275	1	mon0001135716
d	W  -B-F -006-001-1296	1	mon0001135731
d	W  -B-F -006-001-1305	1	mon0001135739
d	W  -B-F -006-001-1343	1	mon0001135763
d	W  -B-F -006-001-1344	1	mon0001135764
d	W  -B-F -006-001-1385	1	mon0001135792
d	W  -B-F -006-001-1386	1	mon0001135793
d	W  -B-F -006-001-1388	1	mon0001135795
d	W  -B-F -006-001-1393	1	mon0000302574
d	W  -B-F -006-001-1441	1	mon0000755006
d	W  -B-F -006-001-1449	1	mon0001160812
d	W  -B-F -006-001-1458	1	mon0001160817
d	W  -B-F -006-001-1463	1	mon0001160821
d	W  -B-F -006-001-1471	1	mon0001160828
d	W  -B-F -006-001-1472	1	mon0000821698
d	W  -B-F -006-001-1493	1	mon0000322442
d	W  -B-F -006-001-1514	1	mon0001160857
d	W  -B-F -006-001-1557	1	mon0001160886
d	W  -B-F -006-001-1575	1	mon0000298869
d	W  -B-F -006-001-1595	1	mon0001160907
d	W  -B-F -006-001-1610	1	mon0001196374
d	W  -B-F -006-001-1614	1	mon0000453463
d	W  -B-F -006-001-1621	1	mon0001196379
d	W  -B-F -006-001-1630	1	mon0001152681
d	W  -B-F -006-001-1632	1	mon0001196382
d	W  -B-F -006-001-1633	1	mon0001138134
d	W  -B-F -006-001-1641	1	mon0001196387
d	W  -B-F -006-001-1648	1	mon0000444543
d	W  -B-F -006-001-1654	1	mon0001196395
d	W  -B-F -006-001-1661	1	mon0000756744
d	W  -B-F -006-001-1672	1	mon0001196398
d	W  -B-F -006-001-1678	1	mon0000471901
d	W  -B-F -006-001-1686	1	mon0001196404
d	W  -B-F -006-001-1688	1	mon0001196406
d	W  -B-F -006-001-1704	1	mon0001196415
d	W  -B-F -006-001-1724	1	mon0001215751
d	W  -B-F -006-001-1730	1	mon0001215755
d	W  -B-F -006-001-1748	1	mon0001056517
d	W  -B-F -006-001-1752	1	mon0000432491
d	W  -B-F -006-001-1755	1	mon0001215758
d	W  -B-F -006-001-1767	1	mon0001229433
d	W  -B-F -006-001-1769	1	mon0001229435
d	W  -B-F -006-001-1772	1	mon0001229436
d	W  -B-F -006-001-1776	1	mon0001229439
d	W  -B-F -006-001-1789	1	mon0001229449
d	W  -B-F -006-001-1793	1	mon0000728795
d	W  -B-F -006-001-1795	1	mon0000510520
d	W  -B-F -006-001-1796	1	mon0001229454
d	W  -B-F -006-001-1797	1	mon0001229455
d	W  -B-F -006-001-1803	1	mon0001229460
d	W  -B-F -007-001-620	1	mon0000864071
d	W  -B-F -007-001-754	1	mon0000933524
d	W  -B-F -007-001-775	1	mon0000828446
d	W  -B-F -007-001-1438	1	mon0001161699
d	W  -B-F -007-001-1472	1	mon0000321334
d	W  -B-F -007-001-1481	1	mon0000302556
d	W  -B-F -007-001-1502	1	mon0001161874
d	W  -B-F -007-001-1506	1	mon0001161877
d	W  -B-F -007-001-1526	1	mon0001161892
d	W  -B-F -007-001-1539	1	mon0001161902
d	W  -B-F -007-001-1567	1	mon0000501480
d	W  -B-F -007-001-1568	1	mon0001161920
d	W  -B-F -007-001-1571	1	mon0001161922
d	W  -B-F -007-001-1619	1	mon0000348316
d	W  -B-F -007-001-1636	1	mon0001196430
d	W  -B-F -007-001-1641	1	mon0001196433
d	W  -B-F -007-001-1643	1	mon0001196434
d	W  -B-F -007-001-1652	1	mon0001188430
d	W  -B-F -007-001-1656	1	mon0000828766
d	W  -B-F -007-001-1670	1	mon0000349517
d	W  -B-F -007-001-1683	1	mon0001128893
d	W  -B-F -007-001-1684	1	mon0000506594
d	W  -B-F -007-001-1693	1	mon0000531334
d	W  -B-F -007-001-1697	1	mon0000380272
d	W  -B-F -007-001-1705	1	mon0000773659
d	W  -B-F -007-001-1712	1	mon0000314217
d	W  -B-F -007-001-1713	1	mon0001196464
d	W  -B-F -007-001-1735	1	mon0001150258
d	W  -B-F -007-001-1737	1	mon0001215770
d	W  -B-F -007-001-1756	1	mon0001215781
d	W  -B-F -007-001-1757	1	mon0001215782
d	W  -B-F -007-001-1762	1	mon0001215786
d	W  -B-F -007-001-1763	1	mon0001215787
d	W  -B-F -007-001-1769	1	mon0001215793
d	W  -B-F -007-001-1771	1	mon0001215794
d	W  -B-F -007-001-1772	1	mon0001137970
d	W  -B-F -007-001-1778	1	mon0001215795
d	W  -B-F -007-001-1786	1	mon0001215796
d	W  -B-F -007-001-1790	1	mon0001212333
d	W  -B-F -007-001-1797	1	mon0001229967
d	W  -B-F -007-001-1799	1	mon0001229968
d	W  -B-F -007-001-1801	1	mon0001229969
d	W  -B-F -007-001-1858	1	mon0000522490
d	W  -B-F -008-001-88	1	mon0000525614
d	W  -B-F -008-001-128	1	mon0000307728
d	W  -B-F -008-001-133	1	mon0000815128
d	W  -B-F -008-001-1255	1	mon0001093176
d	W  -B-F -008-001-1261	1	mon0001093179
d	W  -B-F -008-001-1262	1	mon0000938355
d	W  -B-F -008-001-1266	1	mon0001093183
d	W  -B-F -008-001-1277	1	mon0001093184
d	W  -B-F -008-001-1296	1	mon0000707666
d	W  -B-F -008-001-1303	1	mon0001074670
d	W  -B-F -008-001-1344	1	mon0000434551
d	W  -B-F -008-001-1350	1	mon0000419819
d	W  -B-F -008-001-1351	1	mon0000419819
d	W  -B-F -008-001-1364	1	mon0000395953
d	W  -B-F -008-001-1365	1	mon0001135963
d	W  -B-F -008-001-1372	1	mon0000367700
d	W  -B-F -008-001-1374	1	mon0001135964
d	W  -B-F -008-001-1383	1	mon0001136124
d	W  -B-F -008-001-1390	1	mon0000779369
d	W  -B-F -008-001-1391	1	mon0001136129
d	W  -B-F -008-001-1396	1	mon0001136131
d	W  -B-F -008-001-1405	1	mon0000971767
d	W  -B-F -008-001-1428	1	mon0001162101
d	W  -B-F -008-001-1435	1	mon0001162106
d	W  -B-F -008-001-1461	1	mon0001162140
d	W  -B-F -008-001-1472	1	mon0001128523
d	W  -B-F -008-001-1491	1	mon0001162159
d	W  -B-F -008-001-1500	1	mon0001162163
d	W  -B-F -008-001-1514	1	mon0000309267
d	W  -B-F -008-001-1537	1	mon0000473293
d	W  -B-F -008-001-1543	1	mon0000301969
d	W  -B-F -008-001-1550	1	mon0001109338
d	W  -B-F -008-001-1552	1	mon0001196633
d	W  -B-F -008-001-1566	1	mon0001196642
d	W  -B-F -008-001-1598	1	mon0001140824
d	W  -B-F -008-001-1599	1	mon0001189485
d	W  -B-F -008-001-1608	1	mon0000287591
d	W  -B-F -008-001-1643	1	mon0000355180
d	W  -B-F -008-001-1645	1	mon0000289350
d	W  -B-F -008-001-1655	1	mon0000368334
d	W  -B-F -008-001-1657	1	mon0000369151
d	W  -B-F -008-001-1660	1	mon0001215928
d	W  -B-F -008-001-1668	1	mon0001215932
d	W  -B-F -008-001-1684	1	mon0001230102
d	W  -B-F -008-001-1697	1	mon0000341045
d	W  -B-F -008-001-1701	1	mon0001230107
d	W  -B-F -008-001-1704	1	mon0001230109
d	W  -B-F -008-001-1706	1	mon0001230110
d	W  -B-F -008-001-1708	1	mon0001230122
d	W  -B-F -008-001-1710	1	mon0001230124
d	W  -B-F -008-001-1714	1	mon0001221726
d	W  -B-F -008-001-1715	1	mon0001230127
d	W  -B-F -008-001-1716	1	mon0001230128
d	W  -B-F -008-001-1717	1	mon0000450764
d	W  -B-F -008-001-1721	1	mon0001230132
d	W  -B-F -008-001-1727	1	mon0001230135
d	W  -B-F -008-001-1735	1	mon0000364883
d	W  -B-F -008-001-1736	1	mon0001230137
d	W  -B-F -008-001-1738	1	mon0001230138
d	W  -B-F -008-001-1741	1	mon0001230139
d	W  -B-F -008-001-1743	1	mon0000541675
d	W  -B-F -008-001-1744	1	mon0001102980
d	W  -B-F -008-001-1748	1	mon0001230143
d	W  -B-F -008-001-1750	1	mon0000348981
d	W  -B-F -009-001-474	1	mon0000439234
d	W  -B-F -009-001-560	1	mon0000350529
d	W  -B-F -009-001-1406	1	mon0000740856
d	W  -B-F -009-001-1417	1	mon0001136100
d	W  -B-F -009-001-1435	1	mon0001136114
d	W  -B-F -009-001-1439	1	mon0000321701
d	W  -B-F -009-001-1455	1	mon0000381421
d	W  -B-F -009-001-1460	1	mon0000594204
d	W  -B-F -009-001-1481	1	mon0001161959
d	W  -B-F -009-001-1484	1	mon0001161959
d	W  -B-F -009-001-1485	1	mon0001161959
d	W  -B-F -009-001-1492	1	mon0001161966
d	W  -B-F -009-001-1538	1	mon0001162008
d	W  -B-F -009-001-1558	1	mon0001162023
d	W  -B-F -009-001-1620	1	mon0001196478
d	W  -B-F -009-001-1629	1	mon0001196494
d	W  -B-F -009-001-1632	1	mon0001160257
d	W  -B-F -009-001-1633	1	mon0001003974
d	W  -B-F -009-001-1649	1	mon0001196504
d	W  -B-F -009-001-1651	1	mon0001167986
d	W  -B-F -009-001-1653	1	mon0001196507
d	W  -B-F -009-001-1654	1	mon0001196508
d	W  -B-F -009-001-1665	1	mon0001196526
d	W  -B-F -009-001-1671	1	mon0001190857
d	W  -B-F -009-001-1690	1	mon0000352770
d	W  -B-F -009-001-1703	1	mon0000423721
d	W  -B-F -009-001-1725	1	mon0001196561
d	W  -B-F -009-001-1728	1	mon0001196563
d	W  -B-F -009-001-1746	1	mon0001069559
d	W  -B-F -009-001-1749	1	mon0001196574
d	W  -B-F -009-001-1761	1	mon0001196580
d	W  -B-F -009-001-1784	1	mon0001215939
d	W  -B-F -009-001-1786	1	mon0001215951
d	W  -B-F -009-001-1796	1	mon0001074981
d	W  -B-F -009-001-1804	1	mon0001215960
d	W  -B-F -009-001-1807	1	mon0001215962
d	W  -B-F -009-001-1825	1	mon0001085986
d	W  -B-F -009-001-1834	1	mon0001221446
d	W  -B-F -009-001-1836	1	mon0001221447
d	W  -B-F -009-001-1841	1	mon0001194582
d	W  -B-F -009-001-1844	1	mon0001221451
d	W  -B-F -009-001-1848	1	mon0001221454
d	W  -B-F -009-001-1871	1	mon0001221464
d	W  -B-F -009-001-1875	1	mon0001221466
d	W  -B-F -009-001-1881	1	mon0001221473
d	W  -B-F -009-001-1892	1	mon0000402052
d	W  -B-F -009-001-1894	1	mon0001221482
d	W  -B-F -010-001-1287	1	mon0000309030
d	W  -B-F -010-001-1380	1	mon0000877321
d	W  -B-F -010-001-1399	1	mon0001080616
d	W  -B-F -010-001-1492	1	mon0000384857
d	W  -B-F -010-001-1494	1	mon0001136195
d	W  -B-F -010-001-1566	1	mon0000310339
d	W  -B-F -010-001-1643	1	mon0001162219
d	W  -B-F -010-001-1659	1	mon0001162231
d	W  -B-F -010-001-1665	1	mon0001162236
d	W  -B-F -010-001-1698	1	mon0000395953
d	W  -B-F -010-001-1701	1	mon0001162259
d	W  -B-F -010-001-1711	1	mon0001196588
d	W  -B-F -010-001-1715	1	mon0001033402
d	W  -B-F -010-001-1720	1	mon0000350023
d	W  -B-F -010-001-1732	1	mon0000356011
d	W  -B-F -010-001-1738	1	mon0001196611
d	W  -B-F -010-001-1745	1	mon0001196615
d	W  -B-F -010-001-1750	1	mon0000548932
d	W  -B-F -010-001-1752	1	mon0000771766
d	W  -B-F -010-001-1762	1	mon0001196623
d	W  -B-F -010-001-1764	1	mon0001196624
d	W  -B-F -010-001-1771	1	mon0001196628
d	W  -B-F -010-001-1777	1	mon0000656100
d	W  -B-F -010-001-1781	1	mon0000359564
d	W  -B-F -010-001-1785	1	mon0001196632
d	W  -B-F -010-001-1791	1	mon0001215967
d	W  -B-F -010-001-1795	1	mon0000746892
d	W  -B-F -010-001-1799	1	mon0001215991
d	W  -B-F -010-001-1810	1	mon0001215998
d	W  -B-F -010-001-1813	1	mon0001216001
d	W  -B-F -010-001-1820	1	mon0001085513
d	W  -B-F -011-001-468	1	mon0000349539
d	W  -B-F -011-001-915	1	mon0000379168
d	W  -B-F -011-001-1007	1	mon0000502567
d	W  -B-F -011-001-1008	1	mon0001136273
d	W  -B-F -011-001-1024	1	mon0001136281
d	W  -B-F -011-001-1040	1	mon0000496857
d	W  -B-F -011-001-1057	1	mon0001136309
d	W  -B-F -011-001-1092	1	mon0001162270
d	W  -B-F -011-001-1142	1	mon0001162302
d	W  -B-F -011-001-1150	1	mon0001162304
d	W  -B-F -011-001-1190	1	mon0000498598
d	W  -B-F -011-001-1199	1	mon0001162341
d	W  -B-F -011-001-1203	1	mon0000696855
d	W  -B-F -011-001-1222	1	mon0001162350
d	W  -B-F -011-001-1231	1	mon0000380272
d	W  -B-F -011-001-1268	1	mon0000351503
d	W  -B-F -011-001-1283	1	mon0001186788
d	W  -B-F -011-001-1291	1	mon0001183551
d	W  -B-F -011-001-1295	1	mon0001186796
d	W  -B-F -011-001-1304	1	mon0001186803
d	W  -B-F -011-001-1306	1	mon0001186805
d	W  -B-F -011-001-1312	1	mon0000461642
d	W  -B-F -011-001-1314	1	mon0001101902
d	W  -B-F -011-001-1330	1	mon0001186812
d	W  -B-F -011-001-1344	1	mon0001054037
d	W  -B-F -011-001-1346	1	mon0001210295
d	W  -B-F -011-001-1348	1	mon0001210296
d	W  -B-F -011-001-1351	1	mon0001210297
d	W  -B-F -011-001-1370	1	mon0001210305
d	W  -B-F -011-001-1373	1	mon0000342584
d	W  -B-F -011-001-1374	1	mon0001210306
d	W  -B-F -011-001-1375	1	mon0001210307
d	W  -B-F -011-001-1376	1	mon0000978795
d	W  -B-F -011-001-1386	1	mon0001210312
d	W  -B-F -011-001-1389	1	mon0001053472
d	W  -B-F -011-001-1404	1	mon0001198763
d	W  -B-F -011-001-1413	1	mon0000588604
d	W  -B-F -011-001-1414	1	mon0001229852
d	W  -B-F -011-001-1424	1	mon0001229857
d	W  -B-F -011-001-1425	1	mon0001229858
d	W  -B-F -011-001-1429	1	mon0001229860
d	W  -B-F -011-001-1438	1	mon0001229865
d	W  -B-F -011-001-1445	1	mon0001206257
d	W  -B-F -011-001-1454	1	mon0001229872
d	W  -B-F -011-001-1461	1	mon0001229875
d	W  -B-F -011-001-1474	1	mon0001229881
d	W  -B-F -011-001-1483	1	mon0001229885
d	W  -B-F -011-001-1489	1	mon0001160833
d	W  -B-F -012-001-26	1	mon0000480797
d	W  -B-F -012-001-229	1	mon0000343555
d	W  -B-F -012-001-289	1	mon0000357308
d	W  -B-F -012-001-294	1	mon0000346285
d	W  -B-F -012-001-512	1	mon0000368596
d	W  -B-F -012-001-1303	1	mon0001136339
d	W  -B-F -012-001-1396	1	mon0000346919
d	W  -B-F -012-001-1419	1	mon0000314844
d	W  -B-F -012-001-1430	1	mon0001136400
d	W  -B-F -012-001-1431	1	mon0001136401
d	W  -B-F -012-001-1457	1	mon0000791957
d	W  -B-F -012-001-1465	1	mon0001162465
d	W  -B-F -012-001-1476	1	mon0001162469
d	W  -B-F -012-001-1504	1	mon0001162494
d	W  -B-F -012-001-1508	1	mon0001162498
d	W  -B-F -012-001-1528	1	mon0001162514
d	W  -B-F -012-001-1570	1	mon0000342957
d	W  -B-F -012-001-1572	1	mon0000649402
d	W  -B-F -012-001-1573	1	mon0000649402
d	W  -B-F -012-001-1580	1	mon0000569173
d	W  -B-F -012-001-1629	1	mon0001186828
d	W  -B-F -012-001-1631	1	mon0000355530
d	W  -B-F -012-001-1654	1	mon0000346071
d	W  -B-F -012-001-1671	1	mon0000296532
d	W  -B-F -012-001-1672	1	mon0001069346
d	W  -B-F -012-001-1681	1	mon0001186855
d	W  -B-F -012-001-1690	1	mon0001186859
d	W  -B-F -012-001-1702	1	mon0001216026
d	W  -B-F -012-001-1706	1	mon0001174578
d	W  -B-F -012-001-1712	1	mon0000674482
d	W  -B-F -012-001-1715	1	mon0000452227
d	W  -B-F -012-001-1720	1	mon0001216034
d	W  -B-F -012-001-1723	1	mon0000696897
d	W  -B-F -012-001-1738	1	mon0001216042
d	W  -B-F -012-001-1765	1	mon0001215796
d	W  -B-F -012-001-1766	1	mon0001175885
d	W  -B-G -001-001-142	1	mon0000828446
d	W  -B-G -001-001-1228	1	mon0001036610
d	W  -B-G -001-001-1462	1	mon0001084619
d	W  -B-G -001-001-1578	1	mon0000707666
d	W  -B-G -001-001-1592	1	mon0001136498
d	W  -B-G -001-001-1675	1	mon0001162558
d	W  -B-G -001-001-1683	1	mon0001162562
d	W  -B-G -001-001-1684	1	mon0001162563
d	W  -B-G -001-001-1762	1	mon0001162589
d	W  -B-G -001-001-1785	1	mon0000350529
d	W  -B-G -001-001-1790	1	mon0000508714
d	W  -B-G -001-001-1808	1	mon0001162615
d	W  -B-G -001-001-1809	1	mon0001162616
d	W  -B-G -001-001-1822	1	mon0000504541
d	W  -B-G -001-001-1834	1	mon0001186868
d	W  -B-G -001-001-1838	1	mon0001186870
d	W  -B-G -001-001-1857	1	mon0000652405
d	W  -B-G -001-001-1865	1	mon0001186884
d	W  -B-G -001-001-1872	1	mon0001131193
d	W  -B-G -001-001-1873	1	mon0001186888
d	W  -B-G -001-001-1875	1	mon0001157088
d	W  -B-G -001-001-1876	1	mon0000303645
d	W  -B-G -001-001-1883	1	mon0000870906
d	W  -B-G -001-001-1887	1	mon0000323213
d	W  -B-G -001-001-1889	1	mon0000349539
d	W  -B-G -001-001-1895	1	mon0001186894
d	W  -B-G -001-001-1899	1	mon0001186896
d	W  -B-G -001-001-1919	1	mon0000461645
d	W  -B-G -001-001-1935	1	mon0000533539
d	W  -B-G -001-001-1938	1	mon0000321290
d	W  -B-G -001-001-1945	1	mon0001211488
d	W  -B-G -001-001-1947	1	mon0000740594
d	W  -B-G -001-001-1949	1	mon0000429405
d	W  -B-G -001-001-1965	1	mon0001211499
d	W  -B-G -001-001-1966	1	mon0000560934
d	W  -B-G -001-001-2005	1	mon0001211519
d	W  -B-G -001-001-2032	1	mon0001121310
d	W  -B-G -001-001-2034	1	mon0000323597
d	W  -B-G -001-001-2037	1	mon0001022079
d	W  -B-G -001-001-2045	1	mon0001230167
d	W  -B-G -001-001-2048	1	mon0000312795
d	W  -B-G -001-001-2054	1	mon0001230169
d	W  -B-G -001-001-2055	1	mon0001230170
d	W  -B-G -001-001-2056	1	mon0001136250
d	W  -B-G -001-001-2060	1	mon0000319153
d	W  -B-G -001-001-2078	1	mon0001198959
d	W  -B-G -001-001-2080	1	mon0001230174
d	W  -B-G -001-001-2083	1	mon0001230175
d	W  -B-G -001-001-2095	1	mon0001230182
d	W  -B-G -001-001-2099	1	mon0001230185
d	W  -B-G -001-001-2103	1	mon0001230186
d	W  -B-G -002-001-218	1	mon0000480581
d	W  -B-G -002-001-489	1	mon0000145304
d	W  -B-G -002-001-819	1	mon0000304471
d	W  -B-G -002-001-1205	1	mon0000876787
d	W  -B-G -002-001-1471	1	mon0001036750
d	W  -B-G -002-001-1619	1	mon0001084785
d	W  -B-G -002-001-1621	1	mon0001084787
d	W  -B-G -002-001-1627	1	mon0001084791
d	W  -B-G -002-001-1748	1	mon0001127066
d	W  -B-G -002-001-1813	1	mon0001162653
d	W  -B-G -002-001-1831	1	mon0001162660
d	W  -B-G -002-001-1834	1	mon0000512154
d	W  -B-G -002-001-1836	1	mon0001162664
d	W  -B-G -002-001-1841	1	mon0001162666
d	W  -B-G -002-001-1845	1	mon0001162669
d	W  -B-G -002-001-1878	1	mon0001053000
d	W  -B-G -002-001-1892	1	mon0000521600
d	W  -B-G -002-001-1895	1	mon0001051493
d	W  -B-G -002-001-1898	1	mon0001067458
d	W  -B-G -002-001-1920	1	mon0001162722
d	W  -B-G -002-001-1938	1	mon0001186920
d	W  -B-G -002-001-1950	1	mon0001186929
d	W  -B-G -002-001-1951	1	mon0001186930
d	W  -B-G -002-001-1956	1	mon0001186935
d	W  -B-G -002-001-1969	1	mon0001186947
d	W  -B-G -002-001-1980	1	mon0001186956
d	W  -B-G -002-001-1981	1	mon0001186957
d	W  -B-G -002-001-1987	1	mon0001022748
d	W  -B-G -002-001-1988	1	mon0001186962
d	W  -B-G -002-001-1989	1	mon0001053910
d	W  -B-G -002-001-1994	1	mon0000323952
d	W  -B-G -002-001-2028	1	mon0001199315
d	W  -B-G -002-001-2031	1	mon0001199318
d	W  -B-G -002-001-2042	1	mon0001199322
d	W  -B-G -002-001-2046	1	mon0001199324
d	W  -B-G -002-001-2048	1	mon0001199326
d	W  -B-G -002-001-2052	1	mon0001199328
d	W  -B-G -002-001-2055	1	mon0001199331
d	W  -B-G -002-001-2057	1	mon0000387046
d	W  -B-G -002-001-2058	1	mon0001199332
d	W  -B-G -002-001-2067	1	mon0000770855
d	W  -B-G -002-001-2072	1	mon0001226493
d	W  -B-G -002-001-2077	1	mon0001128018
d	W  -B-G -002-001-2086	1	mon0000306463
d	W  -B-G -002-001-2092	1	mon0001226500
d	W  -B-G -002-001-2095	1	mon0001226501
d	W  -B-G -002-001-2098	1	mon0001222377
d	W  -B-G -002-001-2099	1	mon0001226503
d	W  -B-G -002-001-2101	1	mon0000618264
d	W  -B-G -002-001-2104	1	mon0001226504
d	W  -B-G -002-001-2106	1	mon0001121972
d	W  -B-G -002-001-2124	1	mon0000545177
d	W  -B-G -002-001-2126	1	mon0001226515
d	W  -B-G -002-001-2131	1	mon0001226517
d	W  -B-G -002-001-2136	1	mon0000355223
d	W  -B-G -002-001-2145	1	mon0001226521
d	W  -B-G -002-001-2151	1	mon0001226526
d	W  -B-G -002-001-2157	1	mon0001200097
d	W  -B-G -002-001-2164	1	mon0000838432
d	W  -B-G -002-001-2165	1	mon0001047717
d	W  -B-G -003-001-757	1	mon0000439234
d	W  -B-G -003-001-1163	1	mon0000985828
d	W  -B-G -003-001-1378	1	mon0001073586
d	W  -B-G -003-001-1464	1	mon0001103242
d	W  -B-G -003-001-1479	1	mon0001103279
d	W  -B-G -003-001-1500	1	mon0000420815
d	W  -B-G -003-001-1502	1	mon0000406983
d	W  -B-G -003-001-1504	1	mon0001103642
d	W  -B-G -003-001-1509	1	mon0000455249
d	W  -B-G -003-001-1511	1	mon0000335400
d	W  -B-G -003-001-1539	1	mon0001124276
d	W  -B-G -003-001-1544	1	mon0001136746
d	W  -B-G -003-001-1545	1	mon0000402724
d	W  -B-G -003-001-1549	1	mon0000291820
d	W  -B-G -003-001-1550	1	mon0000451191
d	W  -B-G -003-001-1662	1	mon0000370494
d	W  -B-G -003-001-1665	1	mon0001162802
d	W  -B-G -003-001-1680	1	mon0001162813
d	W  -B-G -003-001-1700	1	mon0000301986
d	W  -B-G -003-001-1706	1	mon0000675596
d	W  -B-G -003-001-1718	1	mon0000556570
d	W  -B-G -003-001-1744	1	mon0001162845
d	W  -B-G -003-001-1752	1	mon0000574822
d	W  -B-G -003-001-1762	1	mon0001162850
d	W  -B-G -003-001-1775	1	mon0001162857
d	W  -B-G -003-001-1776	1	mon0001162858
d	W  -B-G -003-001-1777	1	mon0001162859
d	W  -B-G -003-001-1794	1	mon0001162868
d	W  -B-G -003-001-1854	1	mon0000370494
d	W  -B-G -003-001-1861	1	mon0001201231
d	W  -B-G -003-001-1864	1	mon0001201234
d	W  -B-G -003-001-1871	1	mon0001201240
d	W  -B-G -003-001-1872	1	mon0001201241
d	W  -B-G -003-001-1875	1	mon0001201243
d	W  -B-G -003-001-1878	1	mon0001201244
d	W  -B-G -003-001-1938	1	mon0001152459
d	W  -B-G -003-001-1940	1	mon0001134290
d	W  -B-G -003-001-1941	1	mon0001221320
d	W  -B-G -003-001-1944	1	mon0001221323
d	W  -B-G -003-001-1945	1	mon0001221324
d	W  -B-G -003-001-1949	1	mon0001221328
d	W  -B-G -003-001-1953	1	mon0001221332
d	W  -B-G -003-001-1955	1	mon0001221333
d	W  -B-G -004-001-80	1	mon0000346852
d	W  -B-G -004-001-1365	1	mon0001084827
d	W  -B-G -004-001-1386	1	mon0001084846
d	W  -B-G -004-001-1440	1	mon0000381870
d	W  -B-G -004-001-1452	1	mon0000809190
d	W  -B-G -004-001-1453	1	mon0000674141
d	W  -B-G -004-001-1460	1	mon0000359858
d	W  -B-G -004-001-1461	1	mon0001118412
d	W  -B-G -004-001-1467	1	mon0001118425
d	W  -B-G -004-001-1480	1	mon0001118434
d	W  -B-G -004-001-1491	1	mon0001118442
d	W  -B-G -004-001-1501	1	mon0001136891
d	W  -B-G -004-001-1510	1	mon0001136897
d	W  -B-G -004-001-1520	1	mon0001134561
d	W  -B-G -004-001-1586	1	mon0000721320
d	W  -B-G -004-001-1587	1	mon0000870135
d	W  -B-G -004-001-1597	1	mon0001136942
d	W  -B-G -004-001-1614	1	mon0000713192
d	W  -B-G -004-001-1627	1	mon0001136955
d	W  -B-G -004-001-1807	1	mon0001162878
d	W  -B-G -004-001-1813	1	mon0001162893
d	W  -B-G -004-001-1832	1	mon0001162906
d	W  -B-G -004-001-1834	1	mon0000764841
d	W  -B-G -004-001-1840	1	mon0001162908
d	W  -B-G -004-001-1844	1	mon0001162911
d	W  -B-G -004-001-1845	1	mon0001162912
d	W  -B-G -004-001-1847	1	mon0001162913
d	W  -B-G -004-001-1864	1	mon0000344712
d	W  -B-G -004-001-1879	1	mon0001162930
d	W  -B-G -004-001-1881	1	mon0001100018
d	W  -B-G -004-001-1887	1	mon0000342957
d	W  -B-G -004-001-1939	1	mon0000330133
d	W  -B-G -004-001-1961	1	mon0001187133
d	W  -B-G -004-001-1978	1	mon0000342917
d	W  -B-G -004-001-1979	1	mon0001187143
d	W  -B-G -004-001-1985	1	mon0001187146
d	W  -B-G -004-001-1989	1	mon0001101812
d	W  -B-G -004-001-2018	1	mon0001093244
d	W  -B-G -004-001-2031	1	mon0000754206
d	W  -B-G -004-001-2056	1	mon0001221341
